source,sentence_id,sentence_text
Leipzig_deu_news_2023_1M,77934,"Auf EU-Ebene drohe ""eine noch intransparentere und noch stärker marktorientierte Digitalisierung des Gesundheitswesens""."
Leipzig_deu_news_2023_1M,78481,"Aufgrund der aktuellen Demographie wird der Schweizer Arbeitsmarkt in Zukunft jedes Jahr tausende Arbeitskräfte verlieren, die kompensiert werden müssen."""
Leipzig_deu_news_2023_1M,78563,Aufgrund der derzeit guten Beschäftigungs- und Beitragsentwicklung könnten laut Arbeitsministerium im kommenden Jahr tatsächlich Überschüsse bei der Gebarung Arbeitsmarktpolitik erzielt werden.
Leipzig_deu_news_2023_1M,79545,Aufholbedarf gibt es etwa im Bereich des inklusiven Arbeitsmarktes.
Leipzig_deu_news_2023_1M,79654,"Auf ihrer Basis können Unternehmen die Transformation zur Data Driven Company vorantreiben, indem sie digitale Prozesse, Geschäftsanalytik, künstliche Intelligenz und datengesteuerte Geschäftsmodelle nutzen."
Leipzig_deu_news_2023_1M,80391,Auf NFC-Tags lassen sich allerhand Automatisierungen speichern.
Leipzig_deu_news_2023_1M,80549,Auf Ralf Wintergerst wartet viel Arbeit – denn Deutschland hinkt bei der Digitalisierung hinterher.
Leipzig_deu_news_2023_1M,81684,"Auf zunehmende Automatisierung will die Chefin der Bundesagentur für Arbeit, Andrea Nahles, in ihrer eigenen Behörde setzen."
Leipzig_deu_news_2023_1M,81691,"Auf zwei Etagen wird dabei moderne Technik unter den Stichworten „Lebenswelt“ und „Arbeitswelt“ greifbar: Die Jugendlichen erfahren, wie durch Computer-Schnittstellen die Gedankensteuerung Eingang in die Medizintechnik findet."
Leipzig_deu_news_2023_1M,83028,"""Aus diesem Grund arbeiten wir umfassend digitalisiert und greifen dabei auch auf künstliche Intelligenzen zurück."
Leipzig_deu_news_2023_1M,83128,Aus diesem Grund leitet der bald zweifache Familienvater – das zweite Kind soll im Mai auf die Welt kommen – auch Verkehrsrechtsseminare im Landhaus St. Pölten und ist Mitglied der Projektgruppe Digitalisierung.
Leipzig_deu_news_2023_1M,83404,Aus einem Leerstand soll ein Stadtlabor werden: Die Stadt Herne plant ein Zentrum für Digitalisierung in der Wanne Fußgängerzone.
Leipzig_deu_news_2023_1M,84216,Aus ihrer Sicht sollten die arbeitenden Rentnerinnen und Rentner den Arbeitsmarkt freimachen.
Leipzig_deu_news_2023_1M,84316,Ausländischen Fachkräften soll so noch mehr der Zuzug nach Deutschland sowie der Zugang zum deutschen Arbeitsmarkt erleichtert werden.
Leipzig_deu_news_2023_1M,84489,Aus Makrosicht dürften Analysten vor allem die am frühen Nachmittag anstehenden US-Arbeitsmarktdaten für den Oktober in Bezug auf die weitere Inflationsentwicklung genau unter die Lupe nehmen.
Leipzig_deu_news_2023_1M,84934,"Aus seiner Sicht gehe es vor allem um die Digitalisierung und Vereinfachung der Förderung von Kindern, und nicht notwendigerweise um mehr Geld, so der FDP-Chef."
Leipzig_deu_news_2023_1M,85656,"Außerdem geht es unter anderem um Künstliche Intelligenz (KI), spezielle Datenräume für besser abgestimmte Prozesse in der Industrie und den Aufbau einer Wasserstoffwirtschaft."
Leipzig_deu_news_2023_1M,85988,"Außerdem hat man am Ende der Ausbildung bereits Berufserfahrung und weiß, wovon man spricht - ein entscheidender Vorteil auf dem Arbeitsmarkt."
Leipzig_deu_news_2023_1M,86613,"Außerdem müsse man die frühkindliche Erziehung ausbauen, um Mütter im Arbeitsmarkt zu halten."
Leipzig_deu_news_2023_1M,86945,"Außerdem sei es dringend an der Zeit, die Digitalisierung mit einem Schulterschluss aus Wirtschaft, Gesellschaft und Politik mit Priorität voranzutreiben."
Leipzig_deu_news_2023_1M,89205,Automatisierungssystemen für Apotheken werden in Plaue produziert.
Leipzig_deu_news_2023_1M,89206,Automatisierungstools für das Configuration Management eines digital Workplaces sind zu mächtigen Werkzeugen herangereift.
Leipzig_deu_news_2023_1M,89207,"Automatisierungs- und Orchestrierungsfunktionen können das Risiko menschlichen Versagen reduzieren und Routineaufgaben wie die Bereitstellung, die Durchsetzung von Richtlinien und die Reaktion auf Vorfälle vereinfachen."
Leipzig_deu_news_2023_1M,89208,Automatisierung und Digitalisierung sei weiterhin notwendig.
Leipzig_deu_news_2023_1M,89477,Axel Springer verfolgt bereits seit längerem eine Digitalisierungsstrategie.
Leipzig_deu_news_2023_1M,90756,Barba: Die tatsächlich millionenschwere Anschaffung des Geräts wurde über den Digitalisierungsfonds des Krankenhauszukunftsgesetzes (KHZG) des Bundes gefördert und ist eine sinnvolle Investition in die Zukunft.
Leipzig_deu_news_2023_1M,91770,"""Bayern ist bei der Digitalisierung auf Platz 1 der deutschen Flächenländer."
Leipzig_deu_news_2023_1M,91784,Bayern lädt internationale Experten aus Wirtschaft und Wissenschaft zur Konferenz über künstliche Intelligenz nach München und will den Freistaat als KI-Hotspot etablieren.
Leipzig_deu_news_2023_1M,92626,"Bedingung sei ein Schub für die Digitalisierung, sagt Graf."
Leipzig_deu_news_2023_1M,93339,Beherrschendes Thema am Arbeitsmarkt ist der Mitarbeitermangel.
Leipzig_deu_news_2023_1M,95312,"Bei dem „Meinungsmonitor Künstliche Intelligenz“ sagten zwar nur drei Prozent der Befragten, dass sie ChatGPT regelmäßig nutzen."
Leipzig_deu_news_2023_1M,95836,Bei den Ärzteprotestesten der vergangenen Wochen und Monate standen auch immer wieder Probleme bei der Digitalisierung im Gesundheitswesen im Fokus – neben einer unzureichenden Vergütung von Leistungen.
Leipzig_deu_news_2023_1M,97492,Bei der 58. Stallwächterparty lautet das Motto Künstliche Intelligenz.
Leipzig_deu_news_2023_1M,98039,"Bei der Digitalisierung der Verwaltung sei man aber dabei, die KI-Fragen sofort aufzugreifen."
Leipzig_deu_news_2023_1M,98040,"Bei der Digitalisierung ist unter anderem geplant, Bonushefte und eine automatische Datenmeldung an die Krankenkassen zu digitalisieren und zu verbessern."
Leipzig_deu_news_2023_1M,98041,"Bei der Digitalisierung und auch bei der Aus- und Weiterbildung, wenn es um den Umgang mit rechts motivieren, rassistischen, antisemitischen, frauenfeindlichen Straftaten geht."
Leipzig_deu_news_2023_1M,98394,Bei der Flexibilisierung der Arbeitswelt spielen Coworking-Spaces nach Einschätzung der Staatsregierung zunehmend eine wichtige Rolle - und zwar nicht nur in den Metropolen.
Leipzig_deu_news_2023_1M,98633,Bei der Hautkrebsdiagnose kommt heute bereits künstliche Intelligenz (KI) zum Einsatz.
Leipzig_deu_news_2023_1M,99284,Bei der Preisverleihung im Haus der Digitalisierung reüssierte auch ein Team aus Tulln.
Leipzig_deu_news_2023_1M,100916,Bei diesen Arbeitsmarkt Zahlen stellt sich mir die Frage wie weit diese noch nach unten korrigiert werden?
Leipzig_deu_news_2023_1M,102716,Bei einer Podiumsdiskussion sprach sich die Vorsitzende des Deutschen Ethikrates Alena Buyx (zweite von rechts) für eine positivere Einstellung zur Digitalisierung aus.
Leipzig_deu_news_2023_1M,103994,BEIJING (IT-Times) - Chinas größter Internet-Suchmaschinendienst Baidu setzt mit dem Chatbot Ernie auf die Künstliche Intelligenz (KI) und mobile Anwendungen.
Leipzig_deu_news_2023_1M,104720,"Beim Arbeitsmarktservice (AMS) waren 310.582 Personen arbeitslos oder in Schulung gemeldet – um knapp 14.000 mehr als im Juli 2022, wie das AMS am Dienstag bekanntgab."
Leipzig_deu_news_2023_1M,104721,"Beim Arbeitsmarkt Service Liechtenstein (AMS FL) waren Ende September 284 Arbeitslose gemeldet, 18 Personen mehr als im Vormonat."
Leipzig_deu_news_2023_1M,105489,"Bei Merck, Continental und Henkel etwa tauchen in den Profilen gar keine Kenntnisse in den Bereichen Digitalisierung, Transformation oder Künstliche Intelligenz auf."
Leipzig_deu_news_2023_1M,105641,"Beim Familienfest und bei Firmenmeetings, in der Schule und an der Supermarktkasse: Überall wird seitdem über das Thema künstliche Intelligenz gesprochen."
Leipzig_deu_news_2023_1M,107295,Beim Thema Künstliche Intelligenz ist das Wettrüsten der Tech-Schwergewichte in vollem Gange.
Leipzig_deu_news_2023_1M,109097,Bei Thema künstliche Intelligenz (KI) sehen die Österreicher in Bezug auf ihre Selbstbestimmung sowohl Chancen als auch Risiken.
Leipzig_deu_news_2023_1M,110186,"Beleuchtet wurden die grenzüberschreitende Zusammenarbeit mit Fokus auf die Aspekte Mobilität, Arbeitsmarkt, Bildung und Digitalisierung."
Leipzig_deu_news_2023_1M,111462,Bereits bisher stand philippinischen Fachkräften der österreichische Arbeitsmarkt offen: Sie werden seit 2011 über die Rot-Weiß-Rot Karte oder die Blaue Karte EU als Fach- oder Schlüsselkräfte zugelassen.
Leipzig_deu_news_2023_1M,112809,Bergkamen – Im Rahmen des Medienentwicklungsplanes werden im Zeitraum von 2021 bis 2025 die Bergkamener Schulen fit für die Digitalisierung gemacht.
Leipzig_deu_news_2023_1M,113064,Berlin – „Berechtigte Datenschutzbedenken“ im Zusammenhang mit den Digitalisierungsplänen für das Gesundheitswesen nehme man „sehr ernst“.
Leipzig_deu_news_2023_1M,114173,"Berücksichtige man diejenigen, die „in arbeitsmarktpolitischen Maßnahmen, in vorübergehender Arbeitsunfähigkeit sowie in absehbar endender Erwerbstätigkeit“ seien im Oktober rund 4,35 Millionen Menschen auf Arbeitssuche gewesen."
Leipzig_deu_news_2023_1M,114197,"Berücksichtigt wurden dabei die im Jahr 2022 durchgeführten Champions-Untersuchungen in den sechs unabhängig voneinander geprüften Teilbereichen Service, Produkt, Preis, Marke, Filiale und Digitalisierung."
Leipzig_deu_news_2023_1M,114254,Berufsunfähigkeit ist auf dem deutschen Arbeitsmarkt ein wachsendes Problem.
Leipzig_deu_news_2023_1M,114372,"""Beschäftigte sind sich der guten Lage auf dem Arbeitsmarkt bewusst"", so Hassler."
Leipzig_deu_news_2023_1M,114748,"Besonders bei der Digitalisierung an Schulen brauche es mehr Tempo, forderte die Ministerin."
Leipzig_deu_news_2023_1M,115671,Besonders rigoros war das Vorgehen des Arbeitsmarktservice (AMS) einer Alleinerzieherin gegenüber.
Leipzig_deu_news_2023_1M,117039,Betroffene erhielten nicht ausreichend Beratung bezüglich der zu belegenden Kurse; außerdem sei deren Inhalt nicht an die Erfordernisse des Arbeitsmarktes angepasst.
Leipzig_deu_news_2023_1M,117334,"Betroffen war auch die öffentliche Homepage der Landespolizei, wie Innen- und Digitalisierungsminister Christian Pengel (SPD) sagte."
Leipzig_deu_news_2023_1M,117831,"Bevorstehende Rentenwellen und fehlender Nachwuchs - das Angebot am Arbeitsmarkt fällt immer dürftiger aus und den Unternehmen gehen allmählich die Ideen aus, dem Fachkräftemangel zu bewältigen."
Leipzig_deu_news_2023_1M,118355,"Bezug von Bürgergeld geht es mitunter darum, eine betroffene Person wieder vollständig in den Arbeitsmarkt zu integrieren."
Leipzig_deu_news_2023_1M,118641,"Biercher bezeichnete die Entwicklung des Arbeitsmarktes in den letzten zwei Jahrzehnten als ""wundervoll"", noch 2004 habe es in Vorpommern Arbeitslosenquoten von um die 30 Prozent gegeben."
Leipzig_deu_news_2023_1M,119334,"Bing verwendet auch künstliche Intelligenz und menschliche Überprüfung, um sicherzustellen, dass die Antworten auf Ihre Fragen so genau wie möglich sind.“"
Leipzig_deu_news_2023_1M,119344,"Bin ja mal gespannt, wie geduldig die Bürgerschaft dann auch die (bestimmt ebenfalls kommende) ""Digitalisierung"" der Wahl hinnehmen wird, Abstimmung am Automaten?"
Leipzig_deu_news_2023_1M,119829,Bis 2035 droht der Arbeitsmarkt sieben Millionen Menschen durch Renteneintritte zu verlieren.
Leipzig_deu_news_2023_1M,120570,Bis Ende August liefen nach Angaben des Arbeitsmarktservice noch 13 Kurzarbeitsprojekte von bundesweit 11 Betrieben.
Leipzig_deu_news_2023_1M,120792,Bisher bzw. vorerst noch kann eine Beschäftigungsbewilligung nach Ausstellung der Blauen Karte durch das Innenministerium für alle Branchen in einem vereinfachten Verfahren ohne Arbeitsmarktprüfung erteilt werden.
Leipzig_deu_news_2023_1M,121920,"Bislang gebe es «kaum Anzeichen» dafür, dass eine solche Automatisierung Einzug in die Gastro-Welt halten werde."
Leipzig_deu_news_2023_1M,121955,"Bislang habe das Gemeinwesen auf fast 20 Milliarden Euro pro Jahr verzichtet, indem «wir uns ein Steuerprivileg leisten, das insbesondere viele Frauen vom Arbeitsmarkt fernhält», sagte Kühnert."
Leipzig_deu_news_2023_1M,122067,Bislang ist die Situation nach Einschätzung des Arbeitsmarktexperten unbefriedigend.
Leipzig_deu_news_2023_1M,122309,"Bislang war der Arbeitsmarkt erstaunlich robust, weil viele Firmen Angst hatten, nach der Krise kein geeignetes Personal wiederzufinden."
Leipzig_deu_news_2023_1M,122407,"Bislang zeige der Arbeitsmarkt in den Vereinigten Staaten keine Schwächen, hieß es dazu von den Ökonomen der Landesbank Hessen-Thüringen (Helaba)."
Leipzig_deu_news_2023_1M,123384,"Bis zum letzten Tag voll gearbeitet, dann in den Ruhestand - also von 100 auf 0. Ist die Lösung, sich ""schleichend"" aus der Arbeitswelt zurückzuziehen, nicht die bessere?"
Leipzig_deu_news_2023_1M,123483,Bis zum Studienjahr 2025/26 sollen jährlich 350 neue Studienplätze in den Bereichen Digitalisierung und Nachhaltigkeit entstehen.
Leipzig_deu_news_2023_1M,124556,Blick in das Archiv mit Arbeitsformen und Modellen für Ofenkacheln in der Manufaktur von Axel Eisenack.
Leipzig_deu_news_2023_1M,124894,"Blume, dessen Karriere als Trainee bei Audi begann, versucht die Umstellung von Europas größtem Autohersteller auf die Ära der Elektroautos und die Digitalisierung zu beschleunigen."
Leipzig_deu_news_2023_1M,125360,"Bönen sei „Schlusslicht im Kreis Unna bei der Digitalisierung“, an den Schulen herrsche Frust, „weil Bönen eh kein Geld dafür hat.“"
Leipzig_deu_news_2023_1M,125822,"Bosch meint, dass es aber auch falsch sei, das Renteneintrittsalter pauschal zu erhöhen, um den Arbeitsmarkt zu stabilisieren, da schon aus gesundheitlichen Gründen nicht jeder bis 67 arbeiten kann."
Leipzig_deu_news_2023_1M,126596,Braut sich ein kleiner Sturm auf dem Arbeitsmarkt zusammen?
Leipzig_deu_news_2023_1M,126609,"B&R-Chef Jörg Theis (mit LR Achleitner, l.) will mit dem Automatisierungsspezialisten „CO2-neutral ins nächste Jahrzehnt starten“."
Leipzig_deu_news_2023_1M,126839,"Breuer nennt einen durch Künstliche Intelligenz gestärkten ""Aufklärungs- und Wirkverbund, in dem verstärkt Drohnen zum Einsatz kommen""."
Leipzig_deu_news_2023_1M,127739,Bundesarbeitsminister Hubertus Heil (SPD) will ukrainische Flüchtlinge schneller am Arbeitsmarkt platzieren.
Leipzig_deu_news_2023_1M,127895,Bundesgesundheitsminister Karl Lauterbach ist von der Digitalisierung überzeugt.
Leipzig_deu_news_2023_1M,127925,Bundesgesundheitsminister Karl Lauterbach will die Digitalisierung in der Medizin vorantreiben.
Leipzig_deu_news_2023_1M,128387,"Bundesministerium für Digitalisierung und Verkehr (BMVD) wirft einen Blick auf die Zukunft des Luftraummanagements und zeigt auf, wie """" den sicheren Betrieb von UAVs in stark frequentierten Gebieten ermöglichen könnte."
Leipzig_deu_news_2023_1M,128859,"Bund, Länder und Kommunen sollen dem Papier zufolge auch die flächendeckende Digitalisierung der Verwaltung vorantreiben."
Leipzig_deu_news_2023_1M,129898,BVMW betrachtet das Thema Digitalisierung als zentrale Herausforderung für den Wirtschaftsstandort Deutschland insgesamt und engagiert sich aktiv für die Unterstützung von KMU in diesem Bereich.
Leipzig_deu_news_2023_1M,130734,CDU-Fraktionschef Ludger Kineke sagt über den gemeinsamen Antrag: „Neben den im Haushaltsplanentwurf ohnehin schon zusätzlich vorgesehenen Stellen möchten wir das Thema Aktendigitalisierung weiter voranbringen.
Leipzig_deu_news_2023_1M,130841,"CDU und CSU werfen der Ampelregierung seit Langem vor, Arbeitsmarkt- und Asylpolitik vermischen zu wollen."
Leipzig_deu_news_2023_1M,130975,CEO Jensen Huang sprach bei der Vorstellung der jüngsten Quartalszahlen von guten Marktaussichten – vor allem getrieben von der Nachfrage nach Chips für Künstliche Intelligenz.
Leipzig_deu_news_2023_1M,131367,ChatGPT macht sich auch in der Automobilindustrie breit: Als erster deutscher Hersteller integriert Mercedes die Künstliche Intelligenz in die Modellpalette.
Leipzig_deu_news_2023_1M,131989,"Chips von kleiner Strukturbreite aber sind notwendig für moderne Waffensysteme, künstliche Intelligenz und Waffentechnologie."
Leipzig_deu_news_2023_1M,132324,"Christian Schneemann vom Institut für Arbeitsmarkt- und Berufsforschung der Bundesagentur für Arbeit (IAB) machte deutlich, es komme in den nächsten Jahren trotz steigender Bevölkerungszahlen zu einem spürbaren Arbeitskräfteengpass."
Leipzig_deu_news_2023_1M,132908,"Claudia Plakolm (ÖVP) versicherte, dass alle Anstrengungen unternommen würden, Schaden für die Steuerzahler zu verhindern und die Beschäftigten gemäß ihrer Fertigkeiten und Interessen am Arbeitsmarkt zu vermitteln."
Leipzig_deu_news_2023_1M,133038,Cloud-Automatisierung als Waffe.
Leipzig_deu_news_2023_1M,133289,"COMET Kompetenzzentren forschen in jenen Bereichen, die für die heimische Wirtschaft strategisch wichtig sind und erarbeiten Lösungen für die Schlüsselthemen der Zukunft wie Klimaschutz, Digitalisierung, Mobilität und Gesundheit."
Leipzig_deu_news_2023_1M,133349,"Computerworld: Peter Schadt, Sie forschen intensiv zur Digitalisierung."
Leipzig_deu_news_2023_1M,133404,"Constanze Stypula, Chefin des Telemedizin-Anbieters Jameda, hadert mit der unvollständigen Digitalisierung im Gesundheitswesen – und schlägt vor, sich an einem eher selten genannten Vorbild zu orientieren: Lateinamerika."
Leipzig_deu_news_2023_1M,133462,"Cook sieht das naturgemäß nicht so und betonte bei seinem Besuch in Großbritannien, Künstliche Intelligenz stecke in nahezu allen Angeboten des Unternehmens."
Leipzig_deu_news_2023_1M,133607,Corona-Krise und Ukraine-Krieg können dem deutschen Arbeitsmarkt nur wenig anhaben.
